Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
1.835000	-0.535113	-0.059784	0.475329	0.343464	-0.583378	0.239915
1.840000	-0.530573	-0.073189	0.457383	0.348582	-0.570397	0.221814
1.845000	-0.523941	-0.087278	0.436664	0.352888	-0.554605	0.201718
1.850000	-0.514713	-0.100806	0.413906	0.355370	-0.536138	0.180768
1.855000	-0.501836	-0.113090	0.388746	0.355027	-0.514177	0.159150
1.860000	-0.484996	-0.124250	0.360746	0.351748	-0.488289	0.136541
1.865000	-0.464338	-0.133741	0.330598	0.345301	-0.458956	0.113655
1.870000	-0.440234	-0.140440	0.299794	0.335252	-0.427255	0.092003
1.875000	-0.413520	-0.144502	0.269018	0.322174	-0.394063	0.071889
1.880000	-0.385378	-0.146736	0.238641	0.307216	-0.360277	0.053061
1.885000	-0.356508	-0.146809	0.209699	0.290590	-0.326899	0.036310
1.890000	-0.326652	-0.144871	0.181781	0.272234	-0.293544	0.021310
1.895000	-0.296173	-0.141723	0.154450	0.252819	-0.260167	0.007348
1.900000	-0.265675	-0.136188	0.129486	0.232016	-0.228146	-0.003870
1.905000	-0.235828	-0.127257	0.108572	0.209627	-0.198839	-0.010788
1.910000	-0.207324	-0.115821	0.091503	0.186568	-0.172528	-0.014040
1.915000	-0.182378	-0.102619	0.079758	0.164543	-0.151344	-0.013199
1.920000	-0.168869	-0.089931	0.078938	0.149418	-0.143071	-0.006347
1.925000	-0.178526	-0.082984	0.095542	0.150983	-0.158233	0.007250
1.930000	-0.218506	-0.084785	0.133721	0.175105	-0.203358	0.028253
1.935000	-0.288190	-0.093218	0.194972	0.220206	-0.278954	0.058748
1.940000	-0.381465	-0.104617	0.276848	0.280640	-0.380077	0.099438
1.945000	-0.490549	-0.115584	0.374965	0.349951	-0.499705	0.149754
1.950000	-0.608518	-0.122314	0.486204	0.421946	-0.632038	0.210092
1.955000	-0.730428	-0.121495	0.608933	0.491858	-0.773281	0.281423
1.960000	-0.851077	-0.111440	0.739637	0.555709	-0.918399	0.362690
1.965000	-0.957590	-0.091503	0.866087	0.605694	-1.052900	0.447206
1.970000	-1.032113	-0.062991	0.969123	0.632258	-1.155414	0.523155
1.975000	-1.061273	-0.030188	1.031085	0.630155	-1.208023	0.577868
1.980000	-1.042562	0.001923	1.044485	0.600813	-1.204957	0.604144
1.985000	-0.984944	0.029600	1.014544	0.551567	-1.154404	0.602837
1.990000	-0.902682	0.050033	0.952715	0.492277	-1.071213	0.578937
1.995000	-0.809065	0.061338	0.870402	0.431700	-0.969640	0.537940
2.000000	-0.714069	0.063992	0.778061	0.375322	-0.861481	0.486159
2.005000	-0.623168	0.059219	0.682386	0.325596	-0.753761	0.428165
2.010000	-0.537048	0.048081	0.585129	0.282305	-0.647889	0.365584
2.015000	-0.454768	0.032773	0.487541	0.243639	-0.544042	0.300403
2.020000	-0.375402	0.016615	0.392017	0.207146	-0.443069	0.235923
2.025000	-0.298722	0.003917	0.302639	0.170205	-0.347196	0.176991
2.030000	-0.225319	0.000974	0.226293	0.129526	-0.260738	0.131212
2.035000	-0.156991	0.014113	0.171105	0.082491	-0.189426	0.106936
2.040000	-0.096373	0.046371	0.142744	0.028869	-0.138054	0.109186
2.045000	-0.044794	0.095008	0.139801	-0.028991	-0.106576	0.135567
2.050000	-0.001449	0.152473	0.153922	-0.087194	-0.089703	0.176897
2.055000	0.035326	0.209445	0.174119	-0.141318	-0.080132	0.221450
2.060000	0.068267	0.254409	0.186142	-0.186297	-0.068055	0.254352
2.065000	0.099592	0.275623	0.176031	-0.216631	-0.044132	0.260762
2.070000	0.129715	0.265587	0.135872	-0.228228	-0.003554	0.231782
2.075000	0.158462	0.221764	0.063302	-0.219524	0.054941	0.164583
2.080000	0.186635	0.148089	-0.038546	-0.193253	0.130008	0.063245
2.085000	0.214170	0.058408	-0.155762	-0.157373	0.213581	-0.056207
2.090000	0.240449	-0.028155	-0.268604	-0.122568	0.293902	-0.171334
2.095000	0.264581	-0.095758	-0.360339	-0.097470	0.360798	-0.263327
2.100000	0.285538	-0.135011	-0.420549	-0.086907	0.407659	-0.320753
2.105000	0.303236	-0.142729	-0.445965	-0.092668	0.432551	-0.339883
2.110000	0.318354	-0.122259	-0.440613	-0.113215	0.438189	-0.324974
2.115000	0.330826	-0.083463	-0.414289	-0.142815	0.430192	-0.287377
2.120000	0.339639	-0.039747	-0.379386	-0.173143	0.415129	-0.241987
2.125000	0.343970	-0.003759	-0.347729	-0.196421	0.399352	-0.202931
2.130000	0.343457	0.018597	-0.324859	-0.209032	0.385852	-0.176820
2.135000	0.336996	0.027546	-0.309450	-0.210469	0.373226	-0.162757
2.140000	0.323189	0.025777	-0.297413	-0.201476	0.358304	-0.156829
2.145000	0.300926	0.017289	-0.283636	-0.183722	0.337497	-0.153775
2.150000	0.269846	0.006754	-0.263092	-0.159695	0.307691	-0.147997
2.155000	0.231579	-0.003709	-0.235288	-0.131561	0.269546	-0.137985
2.160000	0.188777	-0.014875	-0.203653	-0.100402	0.226569	-0.126167
2.165000	0.144426	-0.027592	-0.172018	-0.067454	0.182699	-0.115245
2.170000	0.101706	-0.042096	-0.143802	-0.034416	0.141744	-0.107328
2.175000	0.061399	-0.060007	-0.121406	-0.000804	0.105543	-0.104739
2.180000	0.020172	-0.085151	-0.105323	0.037515	0.072455	-0.109970
2.185000	-0.027747	-0.120786	-0.093039	0.085755	0.037697	-0.123452
2.190000	-0.086275	-0.167824	-0.081549	0.146704	-0.002728	-0.143975
2.195000	-0.156375	-0.223699	-0.067325	0.219436	-0.051413	-0.168023
2.200000	-0.238055	-0.283138	-0.045084	0.300911	-0.111412	-0.189499
2.205000	-0.330416	-0.340033	-0.009617	0.387084	-0.185214	-0.201870
2.210000	-0.432658	-0.389962	0.042696	0.474940	-0.274446	-0.200494
2.215000	-0.544602	-0.430240	0.114362	0.562825	-0.380452	-0.182372
2.220000	-0.660396	-0.458156	0.202240	0.645796	-0.498043	-0.147753
2.225000	-0.764537	-0.470911	0.293626	0.713286	-0.610930	-0.102355
2.230000	-0.839865	-0.466729	0.373136	0.754362	-0.700326	-0.054036
2.235000	-0.875067	-0.446483	0.428584	0.762997	-0.752663	-0.010334
2.240000	-0.868536	-0.414779	0.453757	0.740921	-0.763426	0.022504
2.245000	-0.827752	-0.377835	0.449916	0.696046	-0.737662	0.041616
2.250000	-0.764550	-0.340091	0.424460	0.637765	-0.686475	0.048710
2.255000	-0.690369	-0.304890	0.385479	0.574613	-0.621141	0.046528
2.260000	-0.612414	-0.275654	0.336760	0.512727	-0.548006	0.035279
2.265000	-0.534129	-0.252613	0.281516	0.454225	-0.470913	0.016688
2.270000	-0.456964	-0.232719	0.224245	0.398188	-0.393296	-0.004893
2.275000	-0.380234	-0.213531	0.166703	0.342810	-0.315774	-0.027036
2.280000	-0.302797	-0.194235	0.108562	0.286961	-0.237498	-0.049463
2.285000	-0.224490	-0.175654	0.048836	0.231023	-0.157804	-0.073219
2.290000	-0.146636	-0.160148	-0.013512	0.177122	-0.076859	-0.100263
2.295000	-0.073030	-0.149023	-0.075993	0.128203	0.001711	-0.129913
2.300000	-0.007671	-0.141128	-0.133457	0.085909	0.072623	-0.158532
2.305000	0.048199	-0.134348	-0.182548	0.049738	0.133222	-0.182960
2.310000	0.095488	-0.127672	-0.223160	0.018581	0.183972	-0.202553
2.315000	0.135442	-0.120469	-0.255911	-0.008645	0.225947	-0.217303
2.320000	0.169737	-0.112273	-0.282010	-0.033177	0.260816	-0.227640
2.325000	0.200523	-0.103563	-0.304086	-0.055979	0.291336	-0.235356
2.330000	0.228825	-0.094697	-0.323522	-0.077439	0.318897	-0.241458
2.335000	0.254408	-0.085260	-0.339668	-0.097657	0.342990	-0.245332
2.340000	0.277253	-0.075702	-0.352956	-0.116366	0.363851	-0.247486
2.345000	0.297664	-0.066257	-0.363920	-0.133603	0.381965	-0.248363
2.350000	0.315457	-0.056626	-0.372083	-0.149436	0.396952	-0.247515
2.355000	0.330484	-0.047903	-0.378387	-0.163148	0.409267	-0.246119
2.360000	0.342607	-0.041752	-0.384359	-0.173698	0.419714	-0.246016
2.365000	0.351616	-0.038248	-0.389864	-0.180923	0.428093	-0.247170
2.370000	0.357415	-0.035447	-0.392861	-0.185888	0.433172	-0.247284
2.375000	0.359908	-0.031813	-0.391721	-0.189426	0.433954	-0.244528
2.380000	0.358732	-0.025155	-0.383887	-0.192590	0.428751	-0.236160
2.385000	0.353586	-0.010551	-0.364137	-0.198051	0.414377	-0.216326
2.390000	0.344401	0.016654	-0.327747	-0.208455	0.388065	-0.179609
2.395000	0.330437	0.058188	-0.272249	-0.224373	0.347961	-0.123588
2.400000	0.309771	0.112126	-0.197646	-0.243582	0.292957	-0.049375
2.405000	0.281630	0.171286	-0.110345	-0.261491	0.226307	0.035184
2.410000	0.247593	0.224454	-0.023140	-0.272537	0.156308	0.116229
2.415000	0.209982	0.262161	0.052179	-0.272591	0.091108	0.181484
2.420000	0.171312	0.276476	0.105164	-0.258531	0.038190	0.220340
2.425000	0.134784	0.260781	0.125997	-0.228379	0.005073	0.223306
2.430000	0.103113	0.214422	0.111309	-0.183329	-0.004732	0.188061
2.435000	0.077531	0.141420	0.063889	-0.126411	0.007876	0.118535
2.440000	0.057555	0.045820	-0.011735	-0.059683	0.040005	0.019679
2.445000	0.040400	-0.063287	-0.103688	0.013214	0.083189	-0.096403
2.450000	0.021937	-0.170782	-0.192719	0.085936	0.123932	-0.209868
2.455000	-0.001448	-0.263452	-0.262004	0.152940	0.150432	-0.303372
2.460000	-0.033524	-0.334364	-0.300840	0.212400	0.154335	-0.366735
2.465000	-0.078088	-0.379370	-0.301283	0.264113	0.128862	-0.392975
2.470000	-0.138149	-0.401209	-0.263060	0.311398	0.072117	-0.383516
2.475000	-0.213774	-0.412152	-0.198377	0.361378	-0.008890	-0.352489
2.480000	-0.298383	-0.422652	-0.124269	0.416289	-0.100524	-0.315765
2.485000	-0.379750	-0.432948	-0.053198	0.469211	-0.188535	-0.280676
2.490000	-0.445144	-0.438526	0.006618	0.510187	-0.260825	-0.249362
2.495000	-0.485787	-0.435746	0.050040	0.532047	-0.309360	-0.222687
2.500000	-0.499833	-0.422911	0.076921	0.532746	-0.332989	-0.199757
2.505000	-0.490585	-0.401033	0.089552	0.514776	-0.334942	-0.179834
2.510000	-0.463208	-0.373510	0.089698	0.483079	-0.319220	-0.163859
2.515000	-0.423624	-0.343461	0.080164	0.442877	-0.290862	-0.152015
2.520000	-0.377169	-0.313366	0.063803	0.398680	-0.254595	-0.144085
2.525000	-0.327214	-0.285538	0.041675	0.353773	-0.212978	-0.140794
2.530000	-0.275555	-0.261115	0.014441	0.309846	-0.167429	-0.142417
2.535000	-0.222325	-0.239096	-0.016770	0.266402	-0.118677	-0.147724
2.540000	-0.166651	-0.219051	-0.052400	0.222685	-0.065963	-0.156722
2.545000	-0.107580	-0.201868	-0.094288	0.178659	-0.007674	-0.170986
2.550000	-0.047054	-0.187843	-0.140789	0.135618	0.054118	-0.189735
2.555000	0.010173	-0.177110	-0.187283	0.096381	0.114001	-0.210382
2.560000	0.060641	-0.170189	-0.230830	0.063248	0.168281	-0.231528
2.565000	0.103645	-0.166693	-0.270338	0.036400	0.215920	-0.252320
2.570000	0.140467	-0.165450	-0.305917	0.014424	0.257720	-0.272143
2.575000	0.172666	-0.165909	-0.338576	-0.003901	0.295166	-0.291265
2.580000	0.201091	-0.166480	-0.367571	-0.019983	0.328317	-0.308334
2.585000	0.225797	-0.164950	-0.390747	-0.035130	0.355961	-0.320831
2.590000	0.246580	-0.161134	-0.407714	-0.049332	0.377757	-0.328424
2.595000	0.263871	-0.155925	-0.419796	-0.062323	0.394715	-0.332392
2.600000	0.278328	-0.149573	-0.427901	-0.074337	0.407742	-0.333405
2.605000	0.289674	-0.142539	-0.432213	-0.084948	0.416782	-0.331833
2.610000	0.297465	-0.136038	-0.433503	-0.093200	0.422024	-0.328824
2.615000	0.301750	-0.130371	-0.432121	-0.098946	0.423701	-0.324754
2.620000	0.302548	-0.124826	-0.427374	-0.102608	0.421420	-0.318812
2.625000	0.300117	-0.118929	-0.419045	-0.104609	0.415208	-0.310599
2.630000	0.294855	-0.111039	-0.405894	-0.106126	0.404577	-0.298451
2.635000	0.286717	-0.099344	-0.386062	-0.108180	0.388429	-0.280249
2.640000	0.275218	-0.084633	-0.359851	-0.110034	0.366657	-0.256623
2.645000	0.259953	-0.070413	-0.330366	-0.109431	0.340821	-0.231390
2.650000	0.240754	-0.059333	-0.300087	-0.104743	0.312255	-0.207511
2.655000	0.218090	-0.053070	-0.271160	-0.095274	0.282469	-0.187194
2.660000	0.193024	-0.053508	-0.246533	-0.080550	0.253778	-0.173229
2.665000	0.166916	-0.060637	-0.227553	-0.061360	0.227746	-0.166386
2.670000	0.142015	-0.072544	-0.214559	-0.040109	0.205868	-0.165759
2.675000	0.120746	-0.087699	-0.208445	-0.019079	0.190058	-0.170979
2.680000	0.104246	-0.104289	-0.208535	0.000025	0.180584	-0.180609
2.685000	0.092449	-0.120970	-0.213420	0.016467	0.176593	-0.193060
2.690000	0.084609	-0.140346	-0.224955	0.032180	0.178726	-0.210906
2.695000	0.078855	-0.167974	-0.246829	0.051453	0.188034	-0.239486
2.700000	0.071286	-0.207042	-0.278328	0.078379	0.201849	-0.280228
2.705000	0.058134	-0.257320	-0.315454	0.115000	0.215691	-0.330691
2.710000	0.036730	-0.317412	-0.354142	0.162052	0.225670	-0.387722
2.715000	0.003884	-0.383842	-0.387726	0.219369	0.226096	-0.445465
2.720000	-0.043459	-0.451766	-0.408307	0.285918	0.210645	-0.496563
2.725000	-0.107238	-0.517918	-0.410681	0.360934	0.175193	-0.536126
2.730000	-0.185910	-0.578339	-0.392429	0.441239	0.119233	-0.560473
2.735000	-0.271329	-0.622939	-0.351610	0.516306	0.046350	-0.562656
2.740000	-0.350460	-0.638128	-0.287668	0.570762	-0.036253	-0.534508
2.745000	-0.410811	-0.615861	-0.205050	0.592749	-0.118796	-0.473953
2.750000	-0.445291	-0.557449	-0.112158	0.578932	-0.192334	-0.386598
2.755000	-0.453703	-0.473018	-0.019316	0.535042	-0.250793	-0.284249
2.760000	-0.439742	-0.378460	0.061282	0.472389	-0.289267	-0.183122
2.765000	-0.408775	-0.290066	0.118709	0.403476	-0.304543	-0.098933
2.770000	-0.366930	-0.220128	0.146803	0.338938	-0.296604	-0.042334
2.775000	-0.319139	-0.177054	0.142085	0.286477	-0.266288	-0.020189
2.780000	-0.268527	-0.161588	0.106938	0.248327	-0.216775	-0.031552
2.785000	-0.216638	-0.166434	0.050204	0.221167	-0.154062	-0.067105
2.790000	-0.163110	-0.181808	-0.018698	0.199139	-0.083376	-0.115763
2.795000	-0.106860	-0.197869	-0.091010	0.175935	-0.009151	-0.166784
2.800000	-0.047425	-0.203483	-0.156058	0.144862	0.062720	-0.207581
2.805000	0.012390	-0.191441	-0.203830	0.103375	0.124835	-0.228210
2.810000	0.067980	-0.161252	-0.229232	0.053850	0.171595	-0.225445
2.815000	0.116390	-0.114760	-0.231150	-0.000941	0.200652	-0.199711
2.820000	0.157510	-0.053373	-0.210883	-0.060124	0.212692	-0.152568
2.825000	0.192925	0.016524	-0.176400	-0.120925	0.213230	-0.092304
2.830000	0.224148	0.082534	-0.141614	-0.177063	0.211173	-0.034110
2.835000	0.251733	0.132667	-0.119066	-0.221934	0.214081	0.007853
2.840000	0.275587	0.159513	-0.116074	-0.251205	0.226126	0.025079
2.845000	0.295498	0.163043	-0.132455	-0.264739	0.247079	0.017660
2.850000	0.311892	0.149637	-0.162255	-0.266464	0.273749	-0.007285
2.855000	0.325468	0.126903	-0.198564	-0.261176	0.302550	-0.041374
2.860000	0.335999	0.101620	-0.234379	-0.252660	0.329308	-0.076648
2.865000	0.342920	0.079667	-0.263254	-0.243980	0.349974	-0.105994
2.870000	0.346186	0.064488	-0.281698	-0.237102	0.362509	-0.125407
2.875000	0.346036	0.055083	-0.290953	-0.231586	0.367765	-0.136179
2.880000	0.343130	0.048530	-0.294600	-0.226125	0.368193	-0.142069
2.885000	0.338258	0.043722	-0.294536	-0.220536	0.365344	-0.144808
2.890000	0.331746	0.039381	-0.292365	-0.214270	0.360331	-0.146061
2.895000	0.323074	0.033411	-0.289663	-0.205817	0.353764	-0.147947
2.900000	0.310975	0.025038	-0.285937	-0.193997	0.344627	-0.150630
2.905000	0.294630	0.013814	-0.280816	-0.178080	0.332233	-0.154154
2.910000	0.274268	-0.001575	-0.275843	-0.157439	0.317606	-0.160167
2.915000	0.250666	-0.022131	-0.272797	-0.131944	0.302221	-0.170277
2.920000	0.224811	-0.047881	-0.272692	-0.102151	0.287234	-0.185083
2.925000	0.198662	-0.078506	-0.277168	-0.069372	0.274720	-0.205348
2.930000	0.174971	-0.113148	-0.288119	-0.035694	0.267365	-0.231671
2.935000	0.155502	-0.149751	-0.305253	-0.003321	0.266017	-0.262696
2.940000	0.140690	-0.186320	-0.327009	0.026345	0.270026	-0.296370
2.945000	0.128537	-0.222945	-0.351481	0.054506	0.277139	-0.331645
2.950000	0.112816	-0.261747	-0.374562	0.085985	0.281388	-0.367373
2.955000	0.085435	-0.305637	-0.391072	0.127134	0.275112	-0.402245
2.960000	0.041496	-0.356619	-0.398115	0.181936	0.253809	-0.435745
2.965000	-0.019824	-0.413232	-0.393408	0.250025	0.215689	-0.465713
2.970000	-0.097312	-0.471874	-0.374562	0.328620	0.160070	-0.488690
2.975000	-0.188348	-0.528407	-0.340059	0.413818	0.087590	-0.501409
2.980000	-0.290857	-0.578280	-0.287423	0.501796	-0.001983	-0.499813
2.985000	-0.403555	-0.616783	-0.213229	0.589092	-0.109885	-0.479207
2.990000	-0.519330	-0.639887	-0.120557	0.669274	-0.230232	-0.439042
2.995000	-0.621935	-0.644339	-0.022404	0.731084	-0.346139	-0.384944
3.000000	-0.694572	-0.627659	0.066913	0.763390	-0.439643	-0.323747
3.005000	-0.726552	-0.591307	0.135246	0.760866	-0.497559	-0.263307
3.010000	-0.717148	-0.542548	0.174601	0.727285	-0.514851	-0.212434
3.015000	-0.674549	-0.488946	0.185603	0.671744	-0.496609	-0.175135
3.020000	-0.610647	-0.435439	0.175209	0.603958	-0.453714	-0.150244
3.025000	-0.536394	-0.386318	0.150076	0.532727	-0.396333	-0.136394
3.030000	-0.458656	-0.343940	0.114716	0.463379	-0.331036	-0.132342
3.035000	-0.380799	-0.308408	0.072392	0.397914	-0.261650	-0.136264
3.040000	-0.303991	-0.279289	0.024702	0.336756	-0.189771	-0.146986
3.045000	-0.227498	-0.255097	-0.027599	0.278626	-0.115412	-0.163214
3.050000	-0.150413	-0.233374	-0.082961	0.221580	-0.038943	-0.182636
3.055000	-0.072491	-0.213702	-0.141211	0.165234	0.039675	-0.204909
3.060000	0.004831	-0.198426	-0.203256	0.111772	0.120139	-0.231911
3.065000	0.077398	-0.188482	-0.265880	0.064135	0.198191	-0.262326
3.070000	0.141361	-0.182531	-0.323892	0.023769	0.268614	-0.292384
3.075000	0.195952	-0.178878	-0.374831	-0.009858	0.329542	-0.319684
3.080000	0.242242	-0.176034	-0.418277	-0.038225	0.381351	-0.343125
3.085000	0.281427	-0.172682	-0.454109	-0.062783	0.424662	-0.361878
3.090000	0.315231	-0.168308	-0.483540	-0.084826	0.461170	-0.376344
3.095000	0.345651	-0.158548	-0.504199	-0.108024	0.490661	-0.382637
3.100000	0.373361	-0.134165	-0.507526	-0.138100	0.508580	-0.370480
3.105000	0.398143	-0.091102	-0.489245	-0.177270	0.512333	-0.335064
3.110000	0.420307	-0.034832	-0.455139	-0.222554	0.505439	-0.282885
3.115000	0.440097	0.026501	-0.413595	-0.269390	0.492879	-0.223489
3.120000	0.457263	0.084973	-0.372290	-0.313060	0.478943	-0.165883
3.125000	0.471806	0.131383	-0.340423	-0.348251	0.468940	-0.120689
3.130000	0.483393	0.158300	-0.325093	-0.370481	0.466779	-0.096298
3.135000	0.491629	0.161801	-0.329828	-0.377258	0.474269	-0.097010
3.140000	0.496548	0.143296	-0.353252	-0.369414	0.490632	-0.121218
3.145000	0.498117	0.109413	-0.388704	-0.350757	0.512006	-0.161249
3.150000	0.495921	0.069652	-0.426269	-0.326534	0.532427	-0.205893
3.155000	0.489619	0.033938	-0.455681	-0.302275	0.545769	-0.243493
3.160000	0.479186	0.010867	-0.468319	-0.282932	0.547042	-0.264109
3.165000	0.463823	0.005980	-0.457843	-0.271241	0.532124	-0.260883
3.170000	0.441712	0.021115	-0.420596	-0.267213	0.497853	-0.230640
3.175000	0.412366	0.053674	-0.358692	-0.269068	0.445170	-0.176102
3.180000	0.377362	0.099167	-0.278194	-0.275124	0.378485	-0.103361
3.185000	0.339004	0.148867	-0.190137	-0.281672	0.305500	-0.023828
3.190000	0.300068	0.188722	-0.111346	-0.282203	0.237530	0.044673
3.195000	0.263644	0.206732	-0.056912	-0.271571	0.185073	0.086499
3.200000	0.230847	0.199314	-0.031533	-0.248354	0.151486	0.096868
3.205000	0.196801	0.168540	-0.028261	-0.210930	0.129940	0.080990
3.210000	0.151531	0.118398	-0.033133	-0.155844	0.106616	0.049228
3.215000	0.087353	0.056439	-0.030914	-0.083019	0.068282	0.014737
3.220000	0.002732	-0.006599	-0.009330	0.002232	0.006964	-0.009197
3.225000	-0.098910	-0.062528	0.036382	0.093206	-0.078111	-0.015096
3.230000	-0.212329	-0.107405	0.104923	0.184598	-0.183165	-0.001433
3.235000	-0.332524	-0.139702	0.192822	0.272640	-0.303308	0.030668
3.240000	-0.455783	-0.158991	0.296792	0.354940	-0.434499	0.079559
3.245000	-0.577848	-0.165456	0.412392	0.429146	-0.571715	0.142569
3.250000	-0.686586	-0.159824	0.526762	0.488675	-0.700526	0.211851
3.255000	-0.764050	-0.144849	0.619201	0.524753	-0.798620	0.273867
3.260000	-0.796361	-0.125373	0.670988	0.532163	-0.847174	0.315011
3.265000	-0.780569	-0.105291	0.675278	0.511452	-0.840534	0.329082
3.270000	-0.725339	-0.087707	0.637632	0.469412	-0.786911	0.317499
3.275000	-0.644823	-0.076533	0.568291	0.416475	-0.700391	0.283917
3.280000	-0.552441	-0.073991	0.478450	0.361671	-0.595185	0.233514
3.285000	-0.458295	-0.078832	0.379463	0.310110	-0.483680	0.173570
3.290000	-0.367826	-0.090013	0.277813	0.264333	-0.372760	0.108427
3.295000	-0.281898	-0.106639	0.175259	0.224322	-0.263939	0.039617
3.300000	-0.199950	-0.126436	0.073513	0.188439	-0.157884	-0.030555
3.305000	-0.121085	-0.147639	-0.026553	0.155148	-0.054578	-0.100570
3.310000	-0.044858	-0.170432	-0.125573	0.124298	0.046601	-0.170899
3.315000	0.028068	-0.195014	-0.223082	0.096387	0.145002	-0.241388
3.320000	0.095805	-0.220708	-0.316513	0.072113	0.238052	-0.310165
3.325000	0.155803	-0.247239	-0.403042	0.052790	0.322650	-0.375440
3.330000	0.206434	-0.273906	-0.480339	0.038955	0.396509	-0.435463
3.335000	0.248529	-0.298392	-0.546921	0.028788	0.459253	-0.488042
3.340000	0.284200	-0.318636	-0.602835	0.019882	0.512130	-0.532011
3.345000	0.316331	-0.333639	-0.649969	0.009993	0.557894	-0.567886
3.350000	0.347043	-0.342045	-0.689088	-0.002885	0.598210	-0.595325
3.355000	0.376807	-0.343448	-0.720255	-0.019260	0.633388	-0.614129
3.360000	0.405350	-0.338675	-0.744025	-0.038495	0.663591	-0.625097
3.365000	0.433284	-0.329106	-0.762390	-0.060147	0.690323	-0.630176
3.370000	0.460739	-0.316947	-0.777687	-0.083018	0.715005	-0.631987
3.375000	0.487101	-0.304470	-0.791571	-0.105442	0.738241	-0.632799
3.380000	0.511136	-0.292178	-0.803313	-0.126415	0.758897	-0.632482
3.385000	0.531643	-0.278262	-0.809905	-0.146289	0.774543	-0.628254
3.390000	0.548635	-0.262402	-0.811038	-0.165257	0.785007	-0.619751
3.395000	0.562890	-0.246342	-0.809231	-0.182759	0.792194	-0.609435
3.400000	0.574451	-0.230097	-0.804549	-0.198813	0.796166	-0.597353
3.405000	0.582441	-0.212820	-0.795262	-0.213401	0.795417	-0.582016
3.410000	0.586129	-0.194747	-0.780875	-0.225964	0.789240	-0.563275
3.415000	0.585083	-0.176139	-0.761222	-0.236104	0.777290	-0.541186
3.420000	0.578061	-0.157951	-0.736012	-0.242551	0.758680	-0.516129
3.425000	0.563575	-0.141897	-0.705472	-0.243456	0.732684	-0.489228
3.430000	0.540608	-0.128267	-0.668875	-0.238065	0.698295	-0.460230
3.435000	0.508928	-0.116247	-0.625174	-0.226714	0.654774	-0.428059
3.440000	0.470019	-0.107381	-0.577401	-0.209369	0.604728	-0.395359
3.445000	0.426309	-0.103732	-0.530041	-0.186240	0.552149	-0.365909
3.450000	0.380953	-0.104837	-0.485791	-0.159416	0.500415	-0.340999
3.455000	0.338525	-0.107912	-0.446437	-0.133144	0.453198	-0.320054
3.460000	0.305302	-0.109275	-0.414577	-0.113176	0.415622	-0.302446
3.465000	0.287981	-0.106613	-0.394595	-0.104713	0.394085	-0.289372
3.470000	0.291029	-0.097440	-0.388468	-0.111768	0.392308	-0.280539
3.475000	0.314550	-0.080042	-0.394592	-0.135393	0.409423	-0.274030
3.480000	0.355299	-0.051865	-0.407164	-0.175188	0.440208	-0.265021
3.485000	0.409137	-0.009323	-0.418460	-0.230833	0.477813	-0.246980
3.490000	0.473495	0.049104	-0.424391	-0.301723	0.518395	-0.216672
3.495000	0.549347	0.119901	-0.429446	-0.386390	0.565106	-0.178716
3.500000	0.638908	0.191992	-0.446916	-0.479720	0.626900	-0.147180
3.505000	0.740691	0.249329	-0.491361	-0.571588	0.711325	-0.139737
3.510000	0.849320	0.276782	-0.572538	-0.650155	0.820910	-0.170755
3.515000	0.958902	0.264824	-0.694079	-0.706518	0.954349	-0.247830
3.520000	1.062256	0.213324	-0.848932	-0.736456	1.103424	-0.366969
3.525000	1.148476	0.130788	-1.017688	-0.738583	1.250635	-0.512052
3.530000	1.205864	0.030539	-1.175324	-0.713837	1.374779	-0.660942
3.535000	1.226674	-0.075338	-1.302012	-0.664724	1.459937	-0.795213
3.540000	1.211150	-0.180262	-1.391411	-0.595183	1.502589	-0.907406
3.545000	1.165831	-0.277121	-1.442952	-0.513097	1.506181	-0.993084
3.550000	1.099962	-0.353875	-1.453836	-0.430753	1.474435	-1.043682
3.555000	1.023749	-0.400478	-1.424227	-0.359845	1.413339	-1.053493
3.560000	0.945660	-0.414765	-1.360425	-0.306512	1.331418	-1.024906
3.565000	0.870422	-0.400562	-1.270984	-0.271274	1.236341	-0.965068
3.570000	0.799655	-0.365183	-1.164837	-0.250842	1.134199	-0.883357
3.575000	0.733293	-0.318693	-1.051986	-0.239370	1.030731	-0.791362
3.580000	0.670056	-0.269836	-0.939892	-0.231067	0.929503	-0.698437
3.585000	0.608407	-0.222722	-0.831129	-0.222676	0.831116	-0.608441
3.590000	0.548409	-0.179762	-0.728172	-0.212838	0.737034	-0.524196
3.595000	0.490198	-0.142457	-0.632655	-0.200769	0.648279	-0.447511
3.600000	0.433404	-0.110341	-0.543744	-0.186520	0.564156	-0.377636
3.605000	0.378616	-0.081818	-0.460434	-0.171356	0.484426	-0.313069
3.610000	0.326635	-0.055855	-0.382490	-0.156335	0.409413	-0.253078
3.615000	0.277928	-0.031214	-0.309142	-0.142440	0.338944	-0.196505
3.620000	0.232714	-0.007065	-0.239779	-0.130279	0.272794	-0.142515
3.625000	0.191838	0.015501	-0.176337	-0.119707	0.212566	-0.092859
3.630000	0.156236	0.036176	-0.120060	-0.111089	0.159519	-0.048430
3.635000	0.125494	0.056096	-0.069398	-0.104841	0.112520	-0.007680
3.640000	0.097954	0.075170	-0.022783	-0.099953	0.069708	0.030245
3.645000	0.072092	0.092407	0.020315	-0.094973	0.029893	0.065080
