Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
1.635000	-0.292449	0.909058	1.201508	-0.355999	-0.862536	1.218535
1.640000	-0.407239	1.075046	1.482285	-0.385558	-1.090916	1.476475
1.645000	-0.486714	1.122978	1.609692	-0.367347	-1.210360	1.577707
1.650000	-0.518815	1.049951	1.568767	-0.306651	-1.205266	1.511917
1.655000	-0.500924	0.876038	1.376962	-0.216572	-1.084197	1.300769
1.660000	-0.437619	0.640145	1.077764	-0.116928	-0.874906	0.991835
1.665000	-0.346220	0.394296	0.740515	-0.027756	-0.627427	0.655183
1.670000	-0.250431	0.182612	0.433044	0.039155	-0.394604	0.355449
1.675000	-0.169131	0.027731	0.196862	0.081638	-0.211306	0.129669
1.680000	-0.111191	-0.068920	0.042271	0.103987	-0.088602	-0.015386
1.685000	-0.077077	-0.119527	-0.042449	0.113509	-0.019992	-0.093517
1.690000	-0.061966	-0.140320	-0.078354	0.116790	0.009462	-0.126251
1.695000	-0.059160	-0.145549	-0.086388	0.118189	0.015720	-0.133909
1.700000	-0.062935	-0.145584	-0.082649	0.120389	0.011382	-0.131770
1.705000	-0.069020	-0.145774	-0.076754	0.124011	0.004466	-0.128477
1.710000	-0.074647	-0.146698	-0.072051	0.127794	-0.001499	-0.126295
1.715000	-0.078015	-0.147403	-0.069388	0.130145	-0.004980	-0.125165
1.720000	-0.077819	-0.147596	-0.069777	0.130143	-0.004643	-0.125501
1.725000	-0.073436	-0.146719	-0.073282	0.127107	-0.000089	-0.127018
1.730000	-0.064517	-0.144608	-0.080090	0.120738	0.008991	-0.129729
1.735000	-0.051629	-0.141955	-0.090326	0.111766	0.022342	-0.134107
1.740000	-0.036438	-0.139060	-0.102622	0.101324	0.038212	-0.139536
1.745000	-0.020527	-0.135435	-0.114908	0.090045	0.054491	-0.144535
1.750000	-0.005123	-0.131135	-0.126012	0.078668	0.069795	-0.148463
1.755000	0.008494	-0.127179	-0.135673	0.068523	0.083235	-0.151757
1.760000	0.019315	-0.124033	-0.143347	0.060459	0.093913	-0.154372
1.765000	0.026987	-0.121367	-0.148354	0.054490	0.101233	-0.155723
1.770000	0.031491	-0.119444	-0.150935	0.050780	0.105323	-0.156103
1.775000	0.032721	-0.118949	-0.151670	0.049783	0.106458	-0.156242
1.780000	0.030873	-0.119941	-0.150815	0.051423	0.104898	-0.156321
1.785000	0.026473	-0.121969	-0.148442	0.055134	0.100987	-0.156121
1.790000	0.020718	-0.124209	-0.144928	0.059750	0.095636	-0.155386
